Wikipedia_movie_ID,Freebase_movie_ID,title,worldwide,Runtime,Languages,originLabel,Genre,Year,title_year
22985953,/m/064kyn2,Beachhead,1400000.0,90.0,[],United States of America,"['Action/Adventure', 'Action', 'Drama', 'Film adaptation', 'War film']",1954,beachhead1954
3550323,/m/09kzfd,Things to Do in Denver When You're Dead,529677.0,115.0,['English Language'],United States of America,"['Thriller', 'Crime Fiction', 'Crime Comedy', 'Gangster Film', 'Comedy', 'Crime Thriller', 'Suspense']",1995,thingstodoindenverwhenyou'redead1995
1765938,/m/05v5ws,Convoy,45000000.0,111.0,['English Language'],United States of America,"['Action/Adventure', 'Action', 'Drama', 'Comedy']",1978,convoy1978
1305819,/m/04rjwf,C.H.U.D.,4650000.0,96.0,['English Language'],United States of America,"['Monster movie', 'Natural horror films', 'Science Fiction', 'B-movie', 'Creature Film', 'Cult', 'Drama', 'Horror', 'Slasher']",1984,c.h.u.d.1984
1031231,/m/03_wh5,"Black Cat, White Cat",351447.0,135.0,"['Romani language', 'Italian Language', 'Serbo-Croatian', 'Bulgarian Language', 'Serbian language', 'German Language']",France,"['Romantic comedy', 'Comedy', 'Music', 'Comedy of Errors', 'Romance Film', 'Slapstick']",1998,"blackcat,whitecat1998"
1031231,/m/03_wh5,"Black Cat, White Cat",351447.0,135.0,"['Romani language', 'Italian Language', 'Serbo-Croatian', 'Bulgarian Language', 'Serbian language', 'German Language']",Yugoslavia,"['Romantic comedy', 'Comedy', 'Music', 'Comedy of Errors', 'Romance Film', 'Slapstick']",1998,"blackcat,whitecat1998"
1031231,/m/03_wh5,"Black Cat, White Cat",351447.0,135.0,"['Romani language', 'Italian Language', 'Serbo-Croatian', 'Bulgarian Language', 'Serbian language', 'German Language']",Germany,"['Romantic comedy', 'Comedy', 'Music', 'Comedy of Errors', 'Romance Film', 'Slapstick']",1998,"blackcat,whitecat1998"
6305925,/m/0g08ws,The Astronaut Farmer,11130889.0,104.0,"['English Language', 'Spanish Language']",United States of America,"['Science Fiction', 'Americana', 'Drama', 'Adventure', 'Indie']",2006,theastronautfarmer2006
196176,/m/01bwgr,Straw Dogs,11148828.0,118.0,['English Language'],United States of America,"['Thriller', 'Drama']",1971,strawdogs1971
196176,/m/01bwgr,Straw Dogs,11148828.0,118.0,['English Language'],United Kingdom,"['Thriller', 'Drama']",1971,strawdogs1971
748616,/m/03813g,"Spring, Summer, Fall, Winter... and Spring",9524745.0,95.0,['Korean Language'],South Korea,"['Drama', 'World cinema']",2003,"spring,summer,fall,winter...andspring2003"
748616,/m/03813g,"Spring, Summer, Fall, Winter... and Spring",9524745.0,95.0,['Korean Language'],Germany,"['Drama', 'World cinema']",2003,"spring,summer,fall,winter...andspring2003"
31505444,/m/09vv2_n,Blockade,665523.0,85.0,[],United States of America,"['Adventure', 'Action/Adventure', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Action']",1938,blockade1938
336846,/m/01xlqd,Grease,394589888.0,225.0,['English Language'],United States of America,"['Romantic comedy', 'LGBT', 'Musical', 'Comedy', 'Romance Film', 'Teen']",1978,grease1978
3033993,/m/08m1s2,Becoming Jane,37311672.0,112.0,['English Language'],Ireland,"['Biography', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",2007,becomingjane2007
3033993,/m/08m1s2,Becoming Jane,37311672.0,112.0,['English Language'],United Kingdom,"['Biography', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",2007,becomingjane2007
103021,/m/0p_sc,Midnight Express,35000000.0,121.0,"['French Language', 'English Language']",United States of America,"['Thriller', 'LGBT', 'Indie', 'Crime Fiction', 'Escape Film', 'Biopic [feature]', 'Drama', 'Biographical film', 'Prison', 'Adventure']",1978,midnightexpress1978
103021,/m/0p_sc,Midnight Express,35000000.0,121.0,"['French Language', 'English Language']",United Kingdom,"['Thriller', 'LGBT', 'Indie', 'Crime Fiction', 'Escape Film', 'Biopic [feature]', 'Drama', 'Biographical film', 'Prison', 'Adventure']",1978,midnightexpress1978
1940449,/m/067p6m,RoboCop 3,10600000.0,105.0,['English Language'],United States of America,"['Crime Fiction', 'Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'Action']",1993,robocop31993
6703617,/m/0gj6pd,The Forbidden Kingdom,127906624.0,105.0,"['Standard Mandarin', 'English Language', 'Standard Cantonese']",United States of America,"['Wuxia', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Fantasy', 'Romance Film', 'Action', 'Chinese Movies']",2008,theforbiddenkingdom2008
6703617,/m/0gj6pd,The Forbidden Kingdom,127906624.0,105.0,"['Standard Mandarin', 'English Language', 'Standard Cantonese']",Hong Kong,"['Wuxia', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Fantasy', 'Romance Film', 'Action', 'Chinese Movies']",2008,theforbiddenkingdom2008
6703617,/m/0gj6pd,The Forbidden Kingdom,127906624.0,105.0,"['Standard Mandarin', 'English Language', 'Standard Cantonese']",China,"['Wuxia', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Fantasy', 'Romance Film', 'Action', 'Chinese Movies']",2008,theforbiddenkingdom2008
362719,/m/01_mdl,Superman,300218018.0,151.0,['English Language'],United States of America,"['Science Fiction', 'Adventure', 'Superhero movie', 'Action/Adventure', 'Family Film', 'Action']",1978,superman1978
362719,/m/01_mdl,Superman,300218018.0,151.0,['English Language'],United Kingdom,"['Science Fiction', 'Adventure', 'Superhero movie', 'Action/Adventure', 'Family Film', 'Action']",1978,superman1978
4459059,/m/0c3lr0,Trial and Error,14598571.0,99.0,['English Language'],United States of America,"['Romantic comedy', 'Romance Film', 'Slapstick', 'Comedy', 'Indie']",1997,trialanderror1997
3681139,/m/09v460,Necessary Roughness,26255594.0,108.0,['English Language'],United States of America,"['Sports', 'Comedy']",1991,necessaryroughness1991
5549065,/m/0ds11z,Sweeney Todd: The Demon Barber of Fleet Street,152523164.0,117.0,['English Language'],United States of America,"['Crime Fiction', 'Tragedy', 'Horror', 'Supernatural', 'Musical', 'Drama']",2007,sweeneytodd:thedemonbarberoffleetstreet2007
5549065,/m/0ds11z,Sweeney Todd: The Demon Barber of Fleet Street,152523164.0,117.0,['English Language'],United Kingdom,"['Crime Fiction', 'Tragedy', 'Horror', 'Supernatural', 'Musical', 'Drama']",2007,sweeneytodd:thedemonbarberoffleetstreet2007
171058,/m/016z5x,Chaplin,9493259.0,145.0,['English Language'],France,"['Biography', 'Indie', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",1992,chaplin1992
171058,/m/016z5x,Chaplin,9493259.0,145.0,['English Language'],United States of America,"['Biography', 'Indie', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",1992,chaplin1992
171058,/m/016z5x,Chaplin,9493259.0,145.0,['English Language'],Italy,"['Biography', 'Indie', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",1992,chaplin1992
171058,/m/016z5x,Chaplin,9493259.0,145.0,['English Language'],United Kingdom,"['Biography', 'Indie', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",1992,chaplin1992
2608958,/m/07rf_1,Nothing to Lose,44480039.0,97.0,['English Language'],United States of America,"['Crime Fiction', 'Action/Adventure', 'Action', 'Buddy film', 'Comedy']",1997,nothingtolose1997
2546429,/m/07m7j8,Friday the 13th: The Final Chapter,32980880.0,91.0,['English Language'],United States of America,"['Cult', 'Horror', 'Slasher', 'Teen']",1984,fridaythe13th:thefinalchapter1984
31686022,/m/04j35n6,I'm Losing You,13996.0,81.0,['English Language'],United States of America,"['Ensemble Film', 'Family Drama', 'Drama', 'Indie', 'Film adaptation']",1998,i'mlosingyou1998
24416479,/m/07s7_c0,Beastmaster 2: Through the Portal of Time,869235.0,107.0,['English Language'],United States of America,"['Sword and sorcery', 'Science Fiction', 'Action', 'Fantasy', 'Adventure']",1991,beastmaster2:throughtheportaloftime1991
12490207,/m/02w8rhv,Over the Rainbow,2549834.0,109.0,"['Korean Language', 'Cantonese']",South Korea,"['Romantic comedy', 'Thriller', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film']",2002,overtherainbow2002
3883051,/m/0b4y0r,National Lampoon's Class Reunion,10054150.0,84.0,['English Language'],United States of America,"['Parody', 'Indie', 'Gross-out film', 'Satire', 'Comedy', 'Gross out', 'Slasher', 'Horror Comedy']",1982,nationallampoon'sclassreunion1982
1033297,/m/0401sg,Resident Evil,102441078.0,100.0,['English Language'],United States of America,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Doomsday film', 'Sci-Fi Horror', 'Creature Film', 'Plague', 'Zombie Film', 'Action']",2002,residentevil2002
1033297,/m/0401sg,Resident Evil,102441078.0,100.0,['English Language'],France,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Doomsday film', 'Sci-Fi Horror', 'Creature Film', 'Plague', 'Zombie Film', 'Action']",2002,residentevil2002
1033297,/m/0401sg,Resident Evil,102441078.0,100.0,['English Language'],Canada,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Doomsday film', 'Sci-Fi Horror', 'Creature Film', 'Plague', 'Zombie Film', 'Action']",2002,residentevil2002
1033297,/m/0401sg,Resident Evil,102441078.0,100.0,['English Language'],United Kingdom,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Doomsday film', 'Sci-Fi Horror', 'Creature Film', 'Plague', 'Zombie Film', 'Action']",2002,residentevil2002
1033297,/m/0401sg,Resident Evil,102441078.0,100.0,['English Language'],Germany,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Doomsday film', 'Sci-Fi Horror', 'Creature Film', 'Plague', 'Zombie Film', 'Action']",2002,residentevil2002
207680,/m/01dh6f,Nell,106683817.0,112.0,['English Language'],United States of America,['Drama'],1994,nell1994
1858682,/m/061nbd,Monkey Business,2000000.0,97.0,['English Language'],United States of America,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Black-and-white']",1952,monkeybusiness1952
7235116,/m/0kv17w,Someone to Watch Over Me,10278549.0,106.0,['English Language'],United States of America,"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Romantic drama']",1987,someonetowatchoverme1987
5254729,/m/0db2z1,I Could Never Be Your Woman,9576495.0,97.0,['English Language'],United States of America,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2007,icouldneverbeyourwoman2007
19168185,/m/04ldc1b,9 Dead Gay Guys,26377.0,83.0,['English Language'],United Kingdom,"['LGBT', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Black comedy']",2003,9deadgayguys2003
27504492,/m/0gkss5y,Cyrano Agency,17917697.0,119.0,['Korean Language'],South Korea,"['Romantic comedy', 'Drama']",2010,cyranoagency2010
20506905,/m/04zy_f7,Perrier's Bounty,160430.0,88.0,['English Language'],Ireland,"['Thriller', 'Crime Fiction', 'Crime Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Action']",2010,perrier'sbounty2010
20506905,/m/04zy_f7,Perrier's Bounty,160430.0,88.0,['English Language'],United Kingdom,"['Thriller', 'Crime Fiction', 'Crime Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Action']",2010,perrier'sbounty2010
6004372,/m/0fk60h,Grace of My Heart,617632.0,116.0,['English Language'],United States of America,"['Film à clef', 'Period piece', 'Musical', 'Drama', 'Comedy', 'Feminist Film', 'Musical Drama', 'Indie']",1996,graceofmyheart1996
12091274,/m/02vpjr8,Puccini for Beginners,110864.0,81.0,['English Language'],United States of America,"['Romantic comedy', 'LGBT', 'Indie', 'Screwball comedy', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film']",2007,pucciniforbeginners2007
7582987,/m/0kvbs2,The Ghost of Slumber Mountain,100000.0,19.0,['English Language'],United States of America,"['Short Film', 'Science Fiction', 'Silent film', 'Indie', 'Black-and-white']",0,theghostofslumbermountain0
24021571,/m/07kbj2s,Just Wright,21570263.0,101.0,['English Language'],United States of America,"['Romantic comedy', 'Sports', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2010,justwright2010
1226289,/m/04k12v,Bless the Child,40443010.0,107.0,['English Language'],United States of America,"['Thriller', 'Mystery', 'Horror', 'Supernatural']",2000,blessthechild2000
1226289,/m/04k12v,Bless the Child,40443010.0,107.0,['English Language'],Germany,"['Thriller', 'Mystery', 'Horror', 'Supernatural']",2000,blessthechild2000
3475071,/m/09fgyt,The Program,23032565.0,112.0,"['German Language', 'English Language']",United States of America,"['Sports', 'Action', 'Drama']",1993,theprogram1993
44218,/m/0c1p3,San Francisco,2868000.0,115.0,['English Language'],United States of America,"['Disaster', 'Romance Film', 'Drama', 'Natural disaster', 'Black-and-white']",1936,sanfrancisco1936
7752732,/m/0kvgjd,The Comebacks,13539154.0,84.0,['English Language'],United States of America,"['Parody', 'Sports', 'Comedy']",2007,thecomebacks2007
3809621,/m/0b13hz,Brides,4928000.0,121.0,"['Greek Language', 'Turkish Language', 'English Language', 'Russian Language']",Greece,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",2004,brides2004
1307956,/m/04rq8l,Stage Beauty,2153070.0,109.0,['English Language'],United States of America,"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2004,stagebeauty2004
1307956,/m/04rq8l,Stage Beauty,2153070.0,109.0,['English Language'],United Kingdom,"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2004,stagebeauty2004
1307956,/m/04rq8l,Stage Beauty,2153070.0,109.0,['English Language'],Germany,"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2004,stagebeauty2004
2216254,/m/06wmyc,Jefferson in Paris,2473668.0,134.0,['English Language'],France,"['Biography', 'Costume drama', 'Historical fiction', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Political drama']",1995,jeffersoninparis1995
2216254,/m/06wmyc,Jefferson in Paris,2473668.0,134.0,['English Language'],United States of America,"['Biography', 'Costume drama', 'Historical fiction', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Political drama']",1995,jeffersoninparis1995
2216254,/m/06wmyc,Jefferson in Paris,2473668.0,134.0,['English Language'],United Kingdom,"['Biography', 'Costume drama', 'Historical fiction', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Political drama']",1995,jeffersoninparis1995
28530363,/m/0crs5bt,The Way,4430765.0,123.0,"['English Language', 'Spanish Language']",United States of America,"['Drama', 'Adventure', 'Comedy']",2010,theway2010
28530363,/m/0crs5bt,The Way,4430765.0,123.0,"['English Language', 'Spanish Language']",Spain,"['Drama', 'Adventure', 'Comedy']",2010,theway2010
30548208,/m/0g9wdmc,The Iron Lady,114943631.0,104.0,['English Language'],France,"['Biography', 'Drama']",2011,theironlady2011
30548208,/m/0g9wdmc,The Iron Lady,114943631.0,104.0,['English Language'],United Kingdom,"['Biography', 'Drama']",2011,theironlady2011
1964091,/m/069dl1,Next,76066841.0,95.0,"['French Language', 'German Language', 'English Language']",United States of America,"['Thriller', 'Science Fiction', 'Action']",2007,next2007
6721185,/m/0gkjmf,Go Fish,2408311.0,83.0,['English Language'],United States of America,"['Romantic comedy', 'LGBT', 'Indie', 'Black-and-white', 'Drama', 'Comedy', 'Romance Film']",1994,gofish1994
3917900,/m/0b6qmv,The Contract,5549200.0,96.0,['English Language'],United States of America,"['Crime Fiction', 'Thriller', 'Action/Adventure', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",2006,thecontract2006
3917900,/m/0b6qmv,The Contract,5549200.0,96.0,['English Language'],Germany,"['Crime Fiction', 'Thriller', 'Action/Adventure', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",2006,thecontract2006
22358819,/m/05szq8z,Clash of the Titans,493214993.0,96.0,['English Language'],United States of America,"['Adventure', 'Remake', 'Action/Adventure', 'Fantasy', 'Drama', 'Action']",2010,clashofthetitans2010
22358819,/m/05szq8z,Clash of the Titans,493214993.0,96.0,['English Language'],United Kingdom,"['Adventure', 'Remake', 'Action/Adventure', 'Fantasy', 'Drama', 'Action']",2010,clashofthetitans2010
706803,/m/034f7w,G.I. Jane,97169156.0,125.0,['English Language'],United States of America,"['Action', 'Drama']",1997,g.i.jane1997
20206687,/m/04ygt38,Never a Dull Moment,1425000.0,89.0,['English Language'],United States of America,"['Romance Film', 'Comedy']",1950,neveradullmoment1950
1851703,/m/060__7,Snow Falling on Cedars,23049593.0,125.0,"['Japanese Language', 'German Language', 'English Language']",United States of America,"['Thriller', 'Crime Fiction', 'Mystery', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Courtroom Drama']",1999,snowfallingoncedars1999
3917873,/m/0b6qm3,Chitty Chitty Bang Bang,7800000.0,144.0,['English Language'],United Kingdom,"['Musical', 'Family Film', 'Fantasy', 'Comedy', 'Family-Oriented Adventure']",1968,chittychittybangbang1968
444919,/m/02991z,The Redhead from Wyoming,1100000.0,81.0,['English Language'],United States of America,"['Action/Adventure', 'Western', 'Action', 'Romance Film']",1953,theredheadfromwyoming1953
3670013,/m/09thsq,Harlow,1000000.0,109.0,['English Language'],United States of America,"['Biographical film', 'Biography', 'Drama', 'Black-and-white']",1965,harlow1965
11599737,/m/02rl3k7,26 Years Diary,3614835.0,131.0,"['Japanese Language', 'Korean Language']",Japan,"['Drama', 'Biographical film', 'Japanese Movies']",2007,26yearsdiary2007
11599737,/m/02rl3k7,26 Years Diary,3614835.0,131.0,"['Japanese Language', 'Korean Language']",South Korea,"['Drama', 'Biographical film', 'Japanese Movies']",2007,26yearsdiary2007
1033477,/m/040280,Godsend,30114487.0,102.0,['English Language'],United States of America,"['Thriller', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Psychological thriller', 'Drama']",2004,godsend2004
1033477,/m/040280,Godsend,30114487.0,102.0,['English Language'],Canada,"['Thriller', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Psychological thriller', 'Drama']",2004,godsend2004
24300269,/m/07s52n0,Track 29,429028.0,90.0,['English Language'],United States of America,['Drama'],1988,track291988
24300269,/m/07s52n0,Track 29,429028.0,90.0,['English Language'],United Kingdom,['Drama'],1988,track291988
28010827,/m/0c3tkft,Open Season 3,7399925.0,75.0,['English Language'],United States of America,"['Computer Animation', 'Family Film', 'Animation']",2010,openseason32010
1097249,/m/045rsk,Don't Knock the Rock,1200000.0,84.0,['English Language'],United States of America,['Musical'],1956,don'tknocktherock1956
6973699,/m/0gzfhh,And God Created Woman,717376.0,97.0,['English Language'],United States of America,"['Romantic comedy', 'Drama', 'Remake', 'Indie', 'Comedy']",1988,andgodcreatedwoman1988
33096336,/m/0h66h0p,"Jeff, Who Lives at Home",4269426.0,83.0,['English Language'],United States of America,['Comedy film'],2011,"jeff,wholivesathome2011"
9104619,/m/027xs8k,Palmy Days,1600000.0,77.0,['English Language'],United States of America,"['Musical', 'Drama', 'Comedy', 'Black-and-white']",1931,palmydays1931
24207129,/m/07l50_1,A Single Man,24964890.0,101.0,"['English Language', 'Spanish Language']",United States of America,"['LGBT', 'Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",2009,asingleman2009
4572965,/m/0c9jj9,Hostel 2,35619521.0,94.0,"['Czech Language', 'Italian Language', 'English Language', 'Slovak Language']",United States of America,"['Thriller', 'Cult', 'Horror', 'Slasher']",2007,hostel22007
5884079,/m/0fbrd7,Bangkok Dangerous,82486154.0,97.0,"['English Language', 'Thai Language']",United States of America,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Action/Adventure', 'Crime Thriller', 'Action']",2008,bangkokdangerous2008
399402,/m/023p33,Cinderella,85000000.0,74.0,['English Language'],United States of America,"['Romance Film', 'Fantasy', 'Family Film', 'Musical', 'Animation']",1950,cinderella1950
22224559,/m/07ykkx5,The Last Song,89041656.0,107.0,['English Language'],United States of America,"['Coming of age', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Teen']",2010,thelastsong2010
22342112,/m/05t022w,Petersen,1363000.0,97.0,['English Language'],Australia,['Drama'],1974,petersen1974
4836072,/m/0cq7kw,My Fair Lady,72000000.0,172.0,['English Language'],United States of America,"['Costume drama', 'Roadshow theatrical release', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Family Film']",1964,myfairlady1964
2121431,/m/06nmwj,The House of Yes,626057.0,85.0,['English Language'],United States of America,"['Sex comedy', 'Indie', 'Cult', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",1997,thehouseofyes1997
736262,/m/036z4q,The Sure Thing,18135531.0,95.0,['English Language'],United States of America,"['Romantic comedy', 'Adventure', 'Road movie', 'Coming of age', 'Comedy', 'Drama', 'Romance Film', 'Teen']",1985,thesurething1985
4360088,/m/0bz3jx,"Paris, je t'aime",17471727.0,110.0,"['French Language', 'Arabic Language', 'Standard Mandarin', 'English Language', 'Spanish Language']",Switzerland,"['World cinema', 'Anthology', 'Drama', 'Romantic drama', 'Romance Film', 'Time travel']",2006,"paris,jet'aime2006"
4360088,/m/0bz3jx,"Paris, je t'aime",17471727.0,110.0,"['French Language', 'Arabic Language', 'Standard Mandarin', 'English Language', 'Spanish Language']",France,"['World cinema', 'Anthology', 'Drama', 'Romantic drama', 'Romance Film', 'Time travel']",2006,"paris,jet'aime2006"
4360088,/m/0bz3jx,"Paris, je t'aime",17471727.0,110.0,"['French Language', 'Arabic Language', 'Standard Mandarin', 'English Language', 'Spanish Language']",Germany,"['World cinema', 'Anthology', 'Drama', 'Romantic drama', 'Romance Film', 'Time travel']",2006,"paris,jet'aime2006"
5240350,/m/0d9j9b,Big Bad Mama,4000000.0,83.0,['English Language'],United States of America,"['Crime Fiction', 'Action/Adventure', 'Action', 'Comedy', 'Crime Thriller']",1974,bigbadmama1974
32066330,/m/0gw_pc6,Overheard 2,159000000.0,121.0,"['Cantonese', 'Standard Cantonese']",Hong Kong,"['Crime Fiction', 'Mystery', 'Action', 'Drama', 'Thriller']",2011,overheard22011
32066330,/m/0gw_pc6,Overheard 2,159000000.0,121.0,"['Cantonese', 'Standard Cantonese']",China,"['Crime Fiction', 'Mystery', 'Action', 'Drama', 'Thriller']",2011,overheard22011
18195326,/m/04cth_t,Life is Cool,28100.0,95.0,['Korean Language'],South Korea,['Romance Film'],2008,lifeiscool2008
12095072,/m/02vpp9c,House of Cards,322871.0,109.0,['English Language'],United States of America,['Drama'],1993,houseofcards1993
27383563,/m/0by1wkq,Looper,136513833.0,118.0,['English Language'],United States of America,"['Science Fiction', 'Action']",2012,looper2012
5565338,/m/0dstt0,Stroker Ace,13000000.0,94.0,['English Language'],United States of America,"['Action/Adventure', 'Screwball comedy', 'Action Comedy', 'Sports', 'Comedy', 'Action', 'Auto racing']",1983,strokerace1983
6244632,/m/0fymw0,Crossover,7009668.0,95.0,['English Language'],United States of America,"['Sports', 'Coming of age', 'Action', 'Drama', 'Teen']",2006,crossover2006
1231856,/m/04kkxx,For Love of the Game,46112640.0,137.0,['English Language'],United States of America,"['Sports', 'Romantic drama', 'Romance Film', 'Drama']",1999,forloveofthegame1999
